native_code,learner_code,url,article_id,title,published_date,grade,school_stage,genre_label,source_label,han_count,topic_tier,topic_score,status,reason,text_hash,query,nominal_length
NJ2,J2,https://www.zuowen.com/e/20200311/5e6882ec31cab.shtml,3065725,关于经历的作文：经历,2020-03-11,未标注,未核验,,网络资源,308,宽泛,33,拒绝,面包屑不属于允许的高中或初中备选作文,8b5a9124ecb6a359927a6ccbc88f0ff608465ddbb5208086e35036ae3e57b473,假期经历,400
NJ2,J2,https://www.zuowen.com/e/20200311/5e6882ee1170a.shtml,3065726,关于经历的作文：经历,2020-03-11,未标注,未核验,,网络资源,535,宽泛,34,拒绝,面包屑不属于允许的高中或初中备选作文,d2282f744c8b2a5c96bd9897a52a82184e1086ce3b00990e09e16faed5716405,假期经历,650
NJ2,J2,https://www.zuowen.com/e/20200311/5e6882efce55d.shtml,3065727,关于经历的作文：经历,2020-03-11,未标注,未核验,,网络资源,511,宽泛,32,拒绝,面包屑不属于允许的高中或初中备选作文,74217362750bf2a55d978fc0a0b9d89ec4216199cc7a973922afde1a87907621,假期经历,600
NJ2,J2,https://www.zuowen.com/e/20200521/5ec608b9b3380.shtml,3082582,人教版高中第三册一单元作文：不经历风雨怎么见彩虹,2020-05-21,未标注,高中,,本站原创,752,宽泛,37,入选,,7b7349084b8c721f361620eac91fa8a85ba19b7b2fba5e08000acc2a2c0bcd81,高中 旅行经历,900
NJ2,J2,https://www.zuowen.com/e/20200523/5ec88cab74fca.shtml,3083586,人教版高中第五册二单元作文：这件事令我难忘,2020-05-23,未标注,高中,,网络资源,738,宽泛,41,入选,,3aba0c51342227eef7a67ba38ca716850e88835ebe66fc257a27e54366796827,高中 难忘的假期,800
NJ2,J2,https://www.zuowen.com/e/20200524/5ec9fb3926ea2.shtml,3084545,人教版高中第六册二单元作文：我最难忘的回忆,2020-05-24,未标注,高中,,网络资源,1167,宽泛,41,拒绝,正文汉字数超出200-787,1f15d46a1f397670e773cb7bf299f37779dfe63db39c11fd6ddec836208fe4ab,高中 难忘的假期,1200
NJ2,J2,https://www.zuowen.com/e/20200311/5e6881b84d4d8.shtml,3065716,关于经历的作文：经历,2020-03-11,未标注,未核验,,网络资源,614,宽泛,29,拒绝,面包屑不属于允许的高中或初中备选作文,85368e1494451cad19305735cd62f2eb72b39b0a5f3f70e120d374ba71ce7aa8,旅行经历,700
NJ2,J2,https://www.zuowen.com/e/20200311/5e6881ba1eb02.shtml,3065717,关于经历的作文：经历,2020-03-11,未标注,未核验,,网络资源,568,宽泛,30,拒绝,面包屑不属于允许的高中或初中备选作文,4b53ad192e8c55b1d945fb5bb45b5c746f64979d3c93197207e1ecb026bb018b,假期经历,650
NJ2,J2,https://www.zuowen.com/e/20200311/5e6881bc13b55.shtml,3065718,关于经历的作文：经历,2020-03-11,未标注,未核验,,网络资源,471,宽泛,32,拒绝,面包屑不属于允许的高中或初中备选作文,812e8302a0939201c2479fc0476c68dbc8818f86ce99a92df289126e35ea7291,旅行经历,550
NJ2,J2,https://www.zuowen.com/e/20200311/5e68840d617a3.shtml,3065729,关于经历的作文：经历,2020-03-11,未标注,未核验,,网络资源,526,宽泛,36,拒绝,面包屑不属于允许的高中或初中备选作文,f7b558f8d7a639997d3f59afadad4485be8f1cddd69c7263ddeabe540260dc26,假期经历,600
NJ2,J2,https://www.zuowen.com/e/20200311/5e6884156e5f2.shtml,3065734,关于经历的作文：经历,2020-03-11,未标注,未核验,,网络资源,686,宽泛,31,拒绝,面包屑不属于允许的高中或初中备选作文,84a2876b5214b95261043934bc5d1ad57e5bbc2d3467b9907ad44ea21d94227e,假期经历,800
NJ2,J2,https://www.zuowen.com/e/20200523/5ec88ca965ac6.shtml,3083585,人教版高中第五册二单元作文：这件事令我难忘,2020-05-23,未标注,高中,,网络资源,739,宽泛,32,拒绝,标准化题目重复,acbaafef548ff043dceeb4bfc64af9c2a88369650dd4799e6a3937162805984a,高中 难忘的假期,800
NJ2,J2,https://www.zuowen.com/e/20200522/5ec7b986e819a.shtml,3083317,人教版高中第四册三单元作文：让孩子经历磨砺,2020-05-22,未标注,高中,,网络资源,771,宽泛,31,拒绝,人工审核排除：正文以论证家长应让孩子经受磨炼为主，不是亲历事件记叙文,85979fcb26e4ddd0777f0db2eddb692cb38d24a84bc9195ba8fa86c7c5bd6ece,高中 旅行经历,800
NJ2,J2,https://www.zuowen.com/e/20200311/5e687e731f06b.shtml,3065703,关于经历的作文：经历,2020-03-11,未标注,未核验,,网络资源,2004,宽泛,31,拒绝,面包屑不属于允许的高中或初中备选作文,f72fc2caea0b5cde3d1e06fb5f0eb4e74934be294e6c94fe8051fdbe71b77822,假期经历,2000
NJ2,J2,https://www.zuowen.com/e/20200311/5e68806ec6084.shtml,3065704,关于经历的作文：经历,2020-03-11,未标注,未核验,,网络资源,738,宽泛,31,拒绝,面包屑不属于允许的高中或初中备选作文,0b2ae76653797d0178b340fd506467f1da08b7c084dd03de8a8ea07042800b5f,假期经历,800
NJ2,J2,https://www.zuowen.com/e/20200311/5e688074da744.shtml,3065707,关于经历的作文：经历,2020-03-11,未标注,未核验,,网络资源,615,宽泛,27,拒绝,面包屑不属于允许的高中或初中备选作文,4afb27fa4f864c9dbc6ff9f61dc0efb0f1a5e05855e9e5e71ea320c17ef63a64,假期经历,750
NJ2,J2,https://www.zuowen.com/e/20200311/5e68807ad914e.shtml,3065710,关于经历的作文：经历,2020-03-11,未标注,未核验,,网络资源,518,宽泛,28,拒绝,面包屑不属于允许的高中或初中备选作文,35dda3f3ace3176461c10b67d55184d09d004cf9e9d6aa115012fd0918cf0fd5,假期经历,650
NJ2,J2,https://www.zuowen.com/e/20200311/5e6880812b692.shtml,3065711,关于经历的作文：经历,2020-03-11,未标注,未核验,,网络资源,660,宽泛,27,拒绝,面包屑不属于允许的高中或初中备选作文,61bac3f8effc3fd722e0ad2214e039b0beba2b21776b1aa9ecc1377eff559ba0,旅行经历,800
NJ2,J2,https://www.zuowen.com/e/20200311/5e6881b21fd46.shtml,3065713,关于经历的作文：经历,2020-03-11,未标注,未核验,,网络资源,566,宽泛,33,拒绝,面包屑不属于允许的高中或初中备选作文,cf6b8daf2fee3da940880bce9b5d3c6ac8e36a3ee5c47970d9d346d1e68571c2,假期经历,650
NJ2,J2,https://www.zuowen.com/e/20200311/5e6881b6825cf.shtml,3065715,关于经历的作文：经历,2020-03-11,未标注,未核验,,网络资源,760,宽泛,32,拒绝,面包屑不属于允许的高中或初中备选作文,29224f4bf8cb84ea171434a46e55f7f3fb6f797d715a741c2d723997ae49a9e3,旅行经历,800
NJ2,J2,https://www.zuowen.com/e/20200311/5e68840b9d280.shtml,3065728,关于经历的作文：经历,2020-03-11,未标注,未核验,,网络资源,487,宽泛,31,拒绝,面包屑不属于允许的高中或初中备选作文,14960014acfc6819af38c4de62953e1fd1368224acf9e274baad41c420f406e3,假期经历,600
NJ2,J2,https://www.zuowen.com/e/20200520/5ec4f6bf9aebd.shtml,3082157,人教版高中第一册二单元作文：难忘的作“弊”记,2020-05-20,未标注,高中,,本站原创,829,宽泛,31,拒绝,正文汉字数超出200-787,c47e57e345e5775ce2d115095027d2af6b4dd7564d6c4d8b2c8c018ded098a72,高中 难忘的假期,900
NJ2,J2,https://www.zuowen.com/e/20200520/5ec4fed7514cb.shtml,3082207,人教版高中第一册三单元作文：你是难忘的友情,2020-05-20,未标注,高中,,本站原创,764,宽泛,37,入选,,0c402c0c89625075ce81010d040c8cbc2c6846fb7e862d61d533fc269df58c3c,高中 难忘的假期,800
NJ2,J2,https://www.zuowen.com/e/20200520/5ec52205a0357.shtml,3082275,人教版高中第一册四单元作文：一件难忘的事,2020-05-20,未标注,高中,,本站原创,592,宽泛,28,入选,,a3915968a6816f7546b730f1757f1051e3c2fe249e3cfa176425242971327a2d,高中 难忘的假期,700
NJ2,J2,https://www.zuowen.com/e/20210702/60df1831a4af0.shtml,3137708,高一日记：我曾经经历的一件事,2021-07-02,高一,高中,,网络资源,554,宽泛,32,拒绝,体裁不是叙事或写人,4b4ab99b68ca1c533627bb9922707b5dd5f5243903ae8bd827dce7ae8981030b,高一 假期经历,700
NJ2,J2,https://www.zuowen.com/e/20090822/4b8bce4612d12.shtml,,生活的色彩,2009-08-22,,,,本站原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高二 暑假生活,900
NJ2,J2,https://www.zuowen.com/e/20090822/4b8bce4624664.shtml,,为自己创造生活,2009-08-22,,,,本站原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高二 暑假生活,1200
NJ2,J2,https://www.zuowen.com/e/20090821/4b8bce3e61c92.shtml,,生活的色彩,2009-08-21,,,,高考网,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高二 暑假生活,800
NJ2,J2,https://www.zuowen.com/e/20090822/4b8bce44ae774.shtml,,我的生活,2009-08-22,,,,本站原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高二 暑假生活,350
NJ2,J2,https://www.zuowen.com/e/20090822/4b8bce4520fa2.shtml,,生活絮语,2009-08-22,,,,本站原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高二 暑假生活,1000
NJ2,J2,https://www.zuowen.com/e/20090822/4b8bce4608a5d.shtml,,生活的依傍,2009-08-22,,,,本站原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高二 暑假生活,800
NJ2,J2,https://www.zuowen.com/e/20090822/4b8bce460ac1e.shtml,,爱，生活,2009-08-22,,,,本站原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高二 暑假生活,800
NJ2,J2,https://www.zuowen.com/e/20090822/4b8bce460cf4b.shtml,,生活了悟,2009-08-22,,,,本站原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高二 暑假生活,1000
NJ2,J2,https://www.zuowen.com/e/20090822/4b8bce460fe2e.shtml,,生活不是一场戏,2009-08-22,,,,本站原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高二 暑假生活,900
NJ2,J2,https://www.zuowen.com/e/20090822/4b8bce462233b.shtml,,创造生活,2009-08-22,,,,本站原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高二 暑假生活,750
NJ2,J2,https://www.zuowen.com/e/20090822/4b8bce4625220.shtml,,我的生活我创造,2009-08-22,,,,本站原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高二 暑假生活,550
NJ2,J2,https://www.zuowen.com/e/20190903/5d6ddc504d973.shtml,,一片泥土的经历,2019-09-03,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高一 假期经历,1500
NJ2,J2,https://www.zuowen.com/e/20200225/5e55042343be7.shtml,,经历风雨,2020-02-25,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高一 假期经历,750
NJ2,J2,https://www.zuowen.com/e/20210306/6043855fdd706.shtml,,高一议论文：不经历风雨，怎见彩虹,2021-03-06,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高一 假期经历,650
NJ2,J2,https://www.zuowen.com/e/20210418/607bb610ebb5a.shtml,,经历,2021-04-18,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高三 假期经历,550
NJ2,J2,https://www.zuowen.com/e/20210418/607bb63d39c74.shtml,,炸鱼经历,2021-04-18,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高三 假期经历,1500
NJ2,J2,https://www.zuowen.com/e/20100127/4b8bd6fe7f028.shtml,,无聊的假期,2010-01-27,,,,本站原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,假期经历,
NJ2,J2,https://www.zuowen.com/e/20100128/4b8bd70a00396.shtml,,高中寒假作文：假期旋律,2010-01-28,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 难忘的假期,450
NJ2,J2,https://www.zuowen.com/e/20091106/4b8bd4a2406e3.shtml,,小儿假期回忆录,2009-11-06,,,,本站原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,难忘的假期,
NJ2,J2,https://www.zuowen.com/e/20120627/4feadb99db041.shtml,,哲理故事：经理的假期,2012-06-27,,,,作文网整理,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,难忘的假期,
NJ2,J2,https://www.zuowen.com/e/20090721/4b8bcce0cba63.shtml,,假期的一天,2009-07-21,,,,本站原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,假期经历,
NJ2,J2,https://www.zuowen.com/e/20091119/4b8bd529b0f6e.shtml,,人教版高中第一册三单元作文：假期体验生活,2009-11-19,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 难忘的假期,650
NJ2,J2,https://www.zuowen.com/e/20100401/4bb410c2b3263.shtml,,寒假生活,2010-04-01,,,,作文网 一滴,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高一 寒假生活,
NJ2,J2,https://www.zuowen.com/e/20101029/4cca930b45085.shtml,,假期,2010-10-29,,,,作文网,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,难忘的假期,200
NJ2,J2,https://www.zuowen.com/e/20111221/4ef0b7a2c8d1a.shtml,,假期,2011-12-21,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,难忘的假期,800
NJ2,J2,https://www.zuowen.com/e/20120802/501a12bed49c8.shtml,,关于暑假生活的作文：暑假的生活,2012-08-02,,,,作文网整理,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,暑假生活,550
NJ2,J2,https://www.zuowen.com/e/20090715/4b8bcc909929c.shtml,,盲石子旅游记,2009-07-15,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 旅游记,750
NJ2,J2,https://www.zuowen.com/e/20090720/4b8bccdd426d6.shtml,,盲石子旅游记,2009-07-20,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 旅游记,750
NJ2,J2,https://www.zuowen.com/e/20080901/569de723741db.shtml,,两个旅行的人,2008-09-01,,,,作文网整合,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,旅行经历,
NJ2,J2,https://www.zuowen.com/e/20091211/4b8bd5ead6a7b.shtml,,圆形旅游记,2009-12-11,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 旅游记,600
NJ2,J2,https://www.zuowen.com/e/20100123/4b8bd6e88c250.shtml,,黄金周旅游记,2010-01-23,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 旅游记,450
NJ2,J2,https://www.zuowen.com/e/20100610/4c10af01913f8.shtml,,人教版高中第六册三单元作文：另人难忘的一件事,2010-06-10,,,,作文网,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 难忘的假期,500
NJ2,J2,https://www.zuowen.com/e/20120216/4f3c92f893ff2.shtml,,兰州动物园旅游记,2012-02-16,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 旅游记,450
NJ2,J2,https://www.zuowen.com/e/20120306/4f55b67b4e8e5.shtml,,旅游记,2012-03-06,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 旅游记,1200
NJ2,J2,https://www.zuowen.com/e/20090805/4b8bcd77434ad.shtml,,动画国旅游记,2009-08-05,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 旅游记,1000
NJ2,J2,https://www.zuowen.com/e/20090825/4b8bce7403180.shtml,,高中军训作文：难忘的军训,2009-08-25,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 难忘的假期,1000
NJ2,J2,https://www.zuowen.com/e/20090829/4b8bcec61d897.shtml,,香蕉皮旅游记,2009-08-29,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 旅游记,900
NJ2,J2,https://www.zuowen.com/e/20091114/4b8bd4fc3fdd0.shtml,,经历了才明白,2009-11-14,,,,本站原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,假期经历,
NJ2,J2,https://www.zuowen.com/e/20091216/4b8bd611dd065.shtml,,人教版高中第五册二单元作文：时空旅行（2）,2009-12-16,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 旅行经历,400
NJ2,J2,https://www.zuowen.com/e/20091218/4b8bd6226b97f.shtml,,数学城旅游记,2009-12-18,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 旅游记,400
NJ2,J2,https://www.zuowen.com/e/20100106/4b8bd691e9b7d.shtml,,小燕子的经历,2010-01-06,,,,本站原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,假期经历,
NJ2,J2,https://www.zuowen.com/e/20100422/4bd03cf59356e.shtml,,小兔菲菲旅游记,2010-04-22,,,,作文网,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 旅游记,550
NJ2,J2,https://www.zuowen.com/e/20111213/4ee697c7040a2.shtml,,甄东旅游记,2011-12-13,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 旅游记,1200
NJ2,J2,https://www.zuowen.com/e/20120320/4f6820289fd06.shtml,,甄东旅游记,2012-03-20,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 旅游记,1200
NJ2,J2,https://www.zuowen.com/e/20120717/500504a2eecde.shtml,,香蕉皮旅游记,2012-07-17,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 旅游记,1000
NJ2,J2,https://www.zuowen.com/e/20120822/50348635e166a.shtml,,露露旅游记,2012-08-22,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 旅游记,1500
NJ2,J2,https://www.zuowen.com/e/20121220/50d24ec6a8e23.shtml,,标点符号旅游记,2012-12-20,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 旅游记,350
NJ2,J2,https://www.zuowen.com/e/20090918/4b8bd000f230f.shtml,,独自旅行,2009-09-18,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,旅行经历,
NJ2,J2,https://www.zuowen.com/e/20091216/4b8bd6119851d.shtml,,人教版高中第五册二单元作文：时空旅行（1）,2009-12-16,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 旅行经历,1000
NJ2,J2,https://www.zuowen.com/e/20091216/4b8bd6119ec05.shtml,,人教版高中第五册二单元作文：一次时空旅行,2009-12-16,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 旅行经历,1200
NJ2,J2,https://www.zuowen.com/e/20091218/4b8bd6233f389.shtml,,悲伤的旅行,2009-12-18,,,,本站原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,旅行经历,
NJ2,J2,https://www.zuowen.com/e/20120109/569e1a84c9afa.shtml,,风的旅行,2012-01-09,,,,作文网整合,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,旅行经历,
NJ2,J2,https://www.zuowen.com/e/20121205/50beda6164318.shtml,,关于旅行的作文：落叶旅行记,2012-12-05,,,,作文网整理,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,旅行经历,650
NJ2,J2,https://www.zuowen.com/e/20131006/5250bb33c0f54.shtml,,暑假生活二、三事,2013-10-06,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高二 暑假生活,1200
NJ2,J2,https://www.zuowen.com/e/20131215/52ada6071036d.shtml,,《骑鹅旅行记》读后感——不经历风雨怎能见彩虹,2013-12-15,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 旅行经历,750
NJ2,J2,https://www.zuowen.com/e/20130614/51bb2280217dd.shtml,,头发旅游记,2013-06-14,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 旅游记,550
NJ2,J2,https://www.zuowen.com/e/20130108/50ebafee5e334.shtml,,记一次旅游,2013-01-08,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 旅游记,700
NJ2,J2,https://www.zuowen.com/e/20130303/5132fcbfd6d00.shtml,,鸭子旅游记,2013-03-03,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 旅游记,650
NJ2,J2,https://www.zuowen.com/e/20130422/5174d6ec647d1.shtml,,[4月征文]春姑娘旅游记,2013-04-22,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 旅游记,1000
NJ2,J2,https://www.zuowen.com/e/20140429/535fbc593036e.shtml,,筷子王国旅游记,2014-04-29,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 旅游记,600
NJ2,J2,https://www.zuowen.com/e/20140825/53faad52391b2.shtml,,洞头旅游记,2014-08-25,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 旅游记,1200
NJ2,J2,https://www.zuowen.com/e/20140912/54129952517b3.shtml,,小枫叶旅游记,2014-09-12,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 旅游记,550
NJ2,J2,https://www.zuowen.com/e/20141118/569dd0e654e8f.shtml,,小猴的旅游记,2014-11-18,,,,作文网整合,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 旅游记,
NJ2,J2,https://www.zuowen.com/e/20140107/569e217bca8d9.shtml,,小壁虎的旅行,2014-01-07,,,,作文网整合,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,旅行经历,
NJ2,J2,https://www.zuowen.com/e/20140425/5359ce1c6a30e.shtml,,记一次旅游途中发生的事,2014-04-25,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 旅游记,500
NJ2,J2,https://www.zuowen.com/e/20140430/5360ac391f224.shtml,,人民币旅游记,2014-04-30,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 旅游记,700
NJ2,J2,https://www.zuowen.com/e/20140827/53fd7881513f7.shtml,,旅游记,2014-08-27,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 旅游记,1200
NJ2,J2,https://www.zuowen.com/e/20141118/569e20407d9d1.shtml,,鞋子旅游记,2014-11-18,,,,作文网整合,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 旅游记,
NJ2,J2,https://www.zuowen.com/e/20140709/53bcc407d4f07.shtml,,书海“旅游”记,2014-07-09,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 旅游记,500
NJ2,J2,https://www.zuowen.com/e/20141118/569dd0e638431.shtml,,“善良”的旅行,2014-11-18,,,,作文网整合,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,旅行经历,
NJ2,J2,https://www.zuowen.com/e/20150119/569e1e61d85d8.shtml,,月亮老人的假期,2015-01-19,,,,作文网整合,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,难忘的假期,
NJ2,J2,https://www.zuowen.com/e/20150309/54fd2e534661b.shtml,,假期,2015-03-09,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,难忘的假期,300
NJ2,J2,https://www.zuowen.com/e/20160127/56a86b96b2377.shtml,,教师假期学习计划,2016-01-27,,,,作文网整合,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,难忘的假期,
NJ2,J2,https://www.zuowen.com/e/20160811/57ac0cb5c38c7.shtml,,[暑假生活] “忐忑”的暑假生活,2016-08-11,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,暑假生活,600
NJ2,J2,https://www.zuowen.com/e/20160829/57c3e0beef5d6.shtml,,[暑假生活]我的暑假生活,2016-08-29,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,暑假生活,650
NJ2,J2,https://www.zuowen.com/e/20160127/56a866173f47d.shtml,,假期社会实践报告,2016-01-27,,,,作文网整合,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,难忘的假期,
NJ2,J2,https://www.zuowen.com/e/20160818/57b54faf604db.shtml,,[暑假生活]暑假生活,2016-08-18,,,,作文网整合,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,暑假生活,1200
NJ2,J2,https://www.zuowen.com/e/20160127/56a8662d28754.shtml,,假期打工实践报告,2016-01-27,,,,作文网整合,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,难忘的假期,
NJ2,J2,https://www.zuowen.com/e/20160127/56a8773a918e6.shtml,,假期读书倡议书,2016-01-27,,,,作文网整合,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,难忘的假期,
NJ2,J2,https://www.zuowen.com/e/20160727/57981a1e38b74.shtml,,[暑假生活]我的暑假生活,2016-07-27,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,暑假生活,1200
NJ2,J2,https://www.zuowen.com/e/20160127/56a85f2ef3991.shtml,,假期实习证明,2016-01-27,,,,作文网整合,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,难忘的假期,
NJ2,J2,https://www.zuowen.com/e/20160127/56a86a9026cea.shtml,,高二暑假学习计划书,2016-01-27,,,,作文网整合,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高二 暑假生活,
NJ2,J2,https://www.zuowen.com/e/20160728/57996b9e02a0b.shtml,,[暑假生活]我的暑假生活,2016-07-28,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,暑假生活,700
NJ2,J2,https://www.zuowen.com/e/20160728/5799a2e4c1f08.shtml,,[暑假生活]记我的暑假生活,2016-07-28,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,暑假生活,900
NJ2,J2,https://www.zuowen.com/e/20160801/579efff306239.shtml,,[暑假生活] 我的暑假生活,2016-08-01,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,暑假生活,2000
NJ2,J2,https://www.zuowen.com/e/20160811/57ac1481c3615.shtml,,[暑假生活] 我的暑假生活???????????????,2016-08-11,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,暑假生活,1200
NJ2,J2,https://www.zuowen.com/e/20160811/57ac1d617bbab.shtml,,[暑假生活]我的暑假生活,2016-08-11,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,暑假生活,650
NJ2,J2,https://www.zuowen.com/e/20160816/57b2e25ad4417.shtml,,[暑假生活]我的暑假生活,2016-08-16,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,暑假生活,550
NJ2,J2,https://www.zuowen.com/e/20160816/57b2e25bd4c60.shtml,,[暑假生活]我的暑假生活,2016-08-16,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,暑假生活,700
